id	label
CDIex7WRfFo_000025	typing on keyboard
VO1QA-Ihceo_000368	playing guiro
X0LgBnGmy1w_000150	ocean burbling
vzqv9lqcdkg_000060	barn swallow calling
F-p8xsDSjnw_000030	lions roaring
9kFZhnbKUXo_000030	people belly laughing
etLbte75hN4_000018	person hiccuping
ulQVPou-bTw_000003	penguins braying
ADtA2TMXVvo_000092	playing cornet
JtiEjJram8k_000210	cowbell
K-PitCewkDg_000080	cheetah chirrup
Zook_bGHT3E_000030	playing cello
Cmhpj4MJ_hQ_000020	people babbling
V7edkwJsgN0_000030	playing cello
eA1dUOMkkvM_000000	smoke detector beeping
iHL96O04zDo_000012	cuckoo calling
4q4ejLxTo8I_000010	playing hammond organ
iTCfi5_b4Ow_000035	playing erhu
4xWlOt4GOzs_000203	bull bellowing
qjjP3COeDwk_000091	crunching objects
ePXInfDyqAc_000028	mynah bird singing
7tMPoaU2oL4_000000	people cheering
4ewhrrQCJic_000120	cap gun shooting
liZ8HrN_mKQ_000190	dog barking
5V0xKS-FGMk_000030	reversing beeps
SGFYFPs3Fic_000550	helicopter
RGWC7icTM_E_000031	male singing
Vbc-veezx0w_000030	goat bleating
_fprJMwmYoU_000221	cuckoo calling
RZajsvjHx74_000054	playing mandolin
AraV2kvytIY_000024	airplane flyby
IIdwBaHYhE4_000070	electric shaver
KUrZc88Ma3g_000010	playing harmonica
Qovva-Q5vmM_000424	disc scratching
030h_KwNm-g_000003	sheep bleating
jpHrNr6bDmU_000230	playing electronic organ
9ezA12O_aOE_000170	fire truck siren
_-_U21mzk40_000030	woman speaking
_Y-r06UNOoc_000073	train horn
SX5-0_j1leg_001008	sanding wood
UsNUR6tsoTs_000030	motorboat accelerating
YzUXMKt3nF4_000026	driving snowmobile
gpO6rllg_84_000000	playing congas
OMaV10b6-CU_000140	people sobbing
lA3KGYqG5rQ_000484	bull bellowing
Zoq9CxiFhDA_000025	playing congas
1FWUnWVX5Xk_000159	baltimore oriole calling
UdWyYaDcEMs_001257	lip smacking
evvK3lYqQ00_000089	playing timbales
mMqRFspSg10_000184	lip smacking
Vbsefb2ve2g_000067	civil defense siren
qnRL01qPRA4_000100	people hiccuping
1_v-Kro86Io_000010	playing organ
0-jDld11jhw_000093	playing cornet
7nl6lLs3dn8_000119	people humming
Do5DfkHBhtg_000400	chainsaw running
KAuoWt8dTJs_000087	playing guiro
zzvCPtdNxNo_000068	civil defense siren
IMOQv1QHxSQ_000041	squirrel chirping
6s2pBWctGDM_000006	snake rattling
KuOnJLFsdsA_000000	playing bugle
AF0CtMb81t8_000030	dog barking
wPfv8ifzzyg_000030	lawn mowing
1oJAVJPX0YY_000020	railroad car
3mENYq_Ta3s_000012	people booing
_sQ3jyZ2MnI_000000	car engine starting
eSKFXcMdFXI_000606	alligators hissing
BVMzjiOUpZo_000031	penguins braying
9QEm6u4bowQ_000030	playing electric guitar
6BXR7JlTiBQ_000590	coyote howling
HDWZu2roOgU_000032	baby giggling
7P_SwPV1FcU_000000	barn swallow calling
BB3CCG8SD54_000000	lion roaring
U0uy9GWzSQ8_000065	snake hissing
MnH4tzgKXVc_000030	chainsaw
6hyBe3FO-xI_000030	vacuum cleaner
l-iIfi3SNpw_000120	people screaming
bnFZy6N2TS0_000327	man speaking
ObhHyU04C40_000197	people slurping
nmMqbo6pcTU_000144	playing steel guitar
S63LEKmzBis_000039	lathe spinning
5jrESZzRxq4_000017	child singing
TOEwQXeyNe8_000227	bull bellowing
UCgErb1ImPY_000031	hedge trimmer running
0Wxl_LzqguI_000288	woman speaking
myOH_8igzTw_000161	playing djembe
VAfO711tnQA_000030	playing acoustic guitar
BWVovghBe2c_000030	playing bass guitar
3xh2kScw64U_000030	police siren
O69hivnI5oM_000073	playing castanets
aZ2SllViDNM_000165	disc scratching
GuEoGHNGYr4_000030	kid speaking
ipSnR0fR_uA_000058	pheasant crowing
EW2eK_x3Rfc_000020	playing shofar
Ce1P47VwTAI_000030	woman speaking
CMCtge02AnU_000260	playing hammond organ
8ewn7JCJbEM_000030	cat meowing
fFucfdLwSPM_000010	people cheering
CcR1jeBHtCk_000058	snake rattling
BRhvg3c0Jq4_000030	playing acoustic guitar
TGJje4EKoKM_000030	female singing
28StN9ykZ68_000094	beat boxing
nqd6uO6hDSo_000030	dog howling
SaUx9CZGCzU_000039	parrot talking
rMrXgKbKssw_000051	playing tympani
nzwmPWAAQFg_000030	baby crying
kZQkCqkUBVA_000168	people slurping
dwEU1TXu5bw_000174	slot machine
G7ZE5J9gHMQ_000150	engine accelerating
QvLeTxLGV_o_000030	playing banjo
iz8en2Dt7vE_000017	playing trumpet
mZXjs-SYlCA_000005	people giggling
rqNRRqAjk6g_000533	lathe spinning
C00BpiE52mM_000270	playing cymbal
MxSoqiN92v0_000134	elephant trumpeting
l8huGsnYzus_000023	wind chime chiming
HiM0cqYAV7Q_000020	lions roaring
jhTQR8w9SYI_000057	playing timbales
OUIkTOSII9w_000050	elk bugling
Oew6XicL4Ks_000150	people whistling
HQ8eR2lvjSE_000030	motorcycle revving
9t0s8TUHMiM_000020	snake hissing
yfQCVtm-1F8_000151	cat growling
hDIziLujP38_000160	people eating crisps
3vLc6D64xcs_000330	using sewing machines
U595LzVDCAY_000015	baltimore oriole calling
aU3PT6cU-5g_000395	playing tambourine
0slFEpnTKkY_000115	playing steel guitar
OgSyPzydMxk_000020	woman hiccuping
dMS5TJzMTfs_000081	people giggling
MetDvJdgZ64_000049	lion growling
fLEM7amr21o_000250	forging swords
IixugYA0nKg_000135	people marching
tFVvupXoRoM_000030	playing bass guitar
jxC-0T5lXw4_000250	using sewing machines
R1Tzk_uQGJ8_000304	yodelling
2kHcvpsu_QY_000030	playing french horn
8h_-FrApEwU_000242	playing bongo
fhAAzi6MSXw_000070	cat caterwauling
y-3Z8vypfDs_000038	playing bongo
NUEfNw3Mdsw_000249	car engine idling
1g3n6Zaqid8_000064	black capped chickadee calling
MPW-geOjDG4_000197	tap dancing
2M0i--pR-To_000037	playing bongo
J75Aju6BsT8_000010	bird squawking
TMWj5Y6djcM_000040	slot machine
rkMa9cC-zDQ_000022	playing guiro
BZTmMcmbNNg_000000	slot machine
xB2jrWz3N8E_000042	playing djembe
M-bmsXbJBdw_000034	auto racing
2g5hx_rynAI_000035	playing shofar
F0AtWOUItaQ_000060	singing bowl
BWvKAcOV_co_000030	playing banjo
RObYRwt7b8U_000189	playing tambourine
rI99Dvpxo2w_000131	train whistling
mOPJRy2Nv_o_000134	tractor digging
GrACpo7aonA_000030	playing drum kit
tagcgGVNKZo_000023	airplane flyby
WFJ96PH4rvo_000020	dog howling
HeLV1buhzpI_000030	baby laughing
G--718JDmAQ_000000	people screaming
r1j1X3KJibM_000194	train running
yk1pg24IRVo_000004	alarm clock ringing
6HA2HwIJ2Mw_000006	sheep bleating
ABH4iCT5Iik_000030	choir singing
-0BIyqJj9ZU_000030	people belly laughing
9HcahqYUVoc_000090	chainsawing trees
pzRIDUOCOlA_000471	driving snowmobile
XUCh79kkapE_000049	penguins braying
uRyLEBGX5ag_000020	machine gun shooting
Kp_F7FrKrSc_000210	playing trumpet
MHT46cURY6c_000030	crow cawing
fLZ5jPkCUOQ_000014	gibbon howling
FsVcCpJ6Gak_000030	church bell ringing
nAS_8fZfU_Y_000034	driving snowmobile
F-c6oa091zo_000150	airplane
ImTFnUGgOZo_000091	elephant trumpeting
O-VVb8Ag49g_000040	waves crashing
Kmizok5mDVE_000330	subway train
aqhhfkXKJ1o_000010	playing electric guitar
r4BoQxrLtic_000030	crow cawing
2mw1UMcc_Ys_000030	people babbling
WBYa_u20cVo_000000	skidding
MT0ujxJyAvs_000108	electric blender running
7yjEC7Cr6i8_000030	playing harp
OBAaK0pxdW0_000046	baby crying
x0fI4QXOz9M_000030	dog barking
unZVgi2s9w8_000015	telephone bell ringing
ph0-RkqW1vM_000000	playing piano
PvqxX8mqtUc_000050	playing table tennis
kx_G2a2hL6U_000153	people sniggering
eaCEhB62Tzo_000277	car engine idling
paCqw1LucVY_000005	playing tambourine
BR3U7WaCP-4_000005	people nose blowing
_Bih7lCMSz8_000223	people blowing nose
Ysjdu0ZZmQE_000100	warbler chirping
r3h6brMAl5w_000239	popping popcorn
rLmNuF9xTPI_000030	typing on computer keyboard
vY7O2jWCWdQ_000374	playing mandolin
xA_YD_b7EdA_000040	elk bugling
JFG4YvcJ3bo_000228	playing bongo
F6IUxAJutsk_000030	fire truck siren
JUvqnkyxiSg_000013	sea lion barking
3g3cr1rw3HU_000105	train whistling
E-hmA_v9ePI_000022	mouse squeaking
EzCuOP46kpM_000210	playing harp
CA5iF0mpXFE_000030	playing harmonica
9i3NIA1NLeY_000060	playing harpsichord
gGmvLozUXgE_000024	ice cream truck
1OFDyTzUj24_000030	man speaking
Aclv9drugo0_000050	people burping
A8gbOIvxvMA_000030	playing cello
0UeEkqkZmvo_000160	playing washboard
G5LqrMcq1QE_000280	playing trombone
5hFnrhyWv3c_000027	hedge trimmer running
M6NJA3tF044_000057	elk bugling
aS4pa9XV7yA_000030	people whispering
YlLC5aGq4Yw_000009	crocodiles hissing
WmZicfOUkd0_000014	children shouting
RDG7jY7P_8M_000088	penguins braying
gPw-sP3px30_000002	wind chime
QTbtvbzBs00_000038	playing steel guitar
AF7sah5a_DE_000030	playing steel guitar
HaLZD-2ppdU_000008	lions growling
14lBeX_dOHU_000234	canary calling
UF0HDsK0fwo_000070	chainsawing trees
fqvUeh_JTic_000001	chinchilla barking
ZeFA4i5ZaBU_000112	playing congas
n5SqYqXBMXQ_000005	playing oboe
EfzPbZ8MKAo_000017	driving snowmobile
NJo3COkwasM_000017	ice cream truck
NgAEMX5d5iM_000083	train wheels squealing
HzXWXYxXyYA_000050	playing bass guitar
DXWEVucEPvU_000006	alarm clock ringing
YIvbFqkLIgA_000070	parrot talking
JZnOGRCBW0I_000030	playing electric guitar
bizmBpWUwFk_000130	electric shaver
ceYRr2xK3XI_000018	playing cornet
064Ilsz8Fzg_000051	car engine starting
MbPDtTzoOj4_000040	playing harp
YbLR6dgY-K4_000030	playing banjo
3LLKsRSkAbE_000110	subway running
JJMEP5noh34_000110	bird wings flapping
hm4pu5tkD0U_000154	playing table tennis
TO7d2wx7Cq8_000058	lathe spinning
4P518ZMug-U_000115	people booing
YsUCzO0gfro_000060	people coughing
Jv6rpwJ7bgc_000030	playing clarinet
3RfBwL7tXuk_000188	popping popcorn
7rxfucuwC-Q_000360	people eating
1Thl21awe2g_000020	car engine knocking
UhEQ1E8XPp4_000017	chicken clucking
AJw-x30L46E_000080	playing acoustic guitar
fvIV8Wu_-Lo_000129	pheasant crowing
qEtEMpphMK0_000223	playing timbales
aSDoEYTHGUA_000030	pigeon cooing
EtoEpxSMfSc_000090	playing accordion
ApgCxwAImCE_000030	playing hammond organ
qW4kBJsudLI_000030	playing guitar
ddtqWAxjBI8_000049	elk bugling
P1LygmOqewM_000157	playing congas
v5IM8bUpeP8_000030	dog barking
cq5rnI5NauM_000252	missile launch
jEbK05u3Yq8_000011	chinchilla barking
ZggvCXDeTPo_000355	playing drums
7MT92mDKdKU_000106	people yodelling
fou66e3D0VM_000013	sheep bleating
bwvpRZ11cYk_000105	cow lowing
W_UE04p_tYY_000094	playing glockenspiel
z8X-Xb03RIc_000016	telephone bell ringing
7LsexUAG4ps_000032	civil defense siren
63Qy15I3QGE_000030	cat purring
QqdmtqL64RA_000030	playing trombone
QJfusheJ-uE_000055	playing timbales
Bw_fNvTp6jg_000030	engine accelerating
MW0ZTvRCS1o_000220	man speaking
3NvKtRbbOYU_000310	driving snowmobile
OzMAwy8qSEo_000030	people sobbing
Kp3BH28CB0U_000164	playing congas
v0L5_nBtMpk_000001	playing congas
Aq58qBpVkv8_000160	people shuffling
aS5eOryeLbM_000210	singing bowl
B1vY4Y0MTq8_000074	cat meowing
xAJtCxlsvGg_000084	parrot chirping
aN4VaaPbptE_000137	car engine idling
MAqLrKdONiM_000030	playing french horn
DKSrNxPQrbY_000090	fireworks banging
Q-aa-3xMOdg_000045	children shouting
IlZZUe9pIcI_000214	closing electric window
RplzKlSlbR0_000023	people booing
mZKUFZhLXAE_000021	beat boxing
rPGgxEE2hjk_000091	pheasant crowing
vchsE_Dn7mo_000112	playing timbales
dvUScIfbsOY_000051	cow lowing
VgAXZHMi_ws_000015	goat bleating
WEHe6W_D4lo_000041	dove cooing
Mqlg9NYMidw_000011	air conditioning noise
A7DQjMwCtI8_000270	car passing by
_RLsXrr0fQo_000080	playing acoustic guitar
o8JY_sqvaQc_000057	playing shofar
EyEVKlDZtrw_000025	tap dancing
VcLXzvRjTXg_000017	alligator hissing
NvN2PoU3Pzs_000678	people slurping
13W_9xdaOZE_000068	tap dancing
KPyYUly5xCc_000350	railroad car
G3Ze1ntr30g_000440	baby laughter
9eUl4gF0ED4_000002	man speaking
9ytPHkPCXgA_000050	playing tambourine
3AcKnYk_cLY_000030	speedboat accelerating
iSyWKTPonhQ_000121	electric grinder grinding
0QSPtpp1HN8_000030	playing hammond organ
4BUKAcdGfaI_000009	tap dancing
x0-ldlMh_TE_000024	playing tambourine
WMPQ44bukK0_000397	people slurping
ueKKohFYF8g_000000	telephone bell ringing
AMLvdc8Dbq4_000170	playing clarinet
VHoOg4twnO0_000060	machine gun shooting
ZD86LBLgawc_000658	race car
sI5ZziqZ9jI_000030	playing trombone
DA2QCyip6mY_000618	hammering
XfLIbeSJSHE_000300	drawer opening or closing
2xQuWif8axE_000030	playing electric guitar
DShnW2mZR-0_000002	closing car window
xuMBy2NoROI_000030	driving motorcycle
oaKEAU7SoCE_000030	playing harmonica
M7kdWvNks4U_000060	playing clarinet
mxH5Ueh1fYo_000536	playing steel guitar
KCXiP1di11k_000028	people booing
V1M3HiUz0ZQ_000070	skateboarding
3F9Qszr4j1Q_000030	playing flute
Upq4yFKwiTM_000024	woodpecker pecking
c8AulW4IZVs_000030	playing electronic organ
_dlpgziE7CU_000010	goat bleating
E7n4klULtxI_000530	skidding
tOTQJaRkmaY_000381	playing congas
CCX_4cW_SAU_000000	subway
2uHcWdkV4W4_000120	subway
aFfXpjfI2nk_000090	people coughing
gseikrqMhAY_000029	owl hooting
lIvNNndi03c_000081	playing glockenspiel
yQa3SuKpfLE_000093	chewing food
74j6uEsqh4M_000120	playing guiro
pHhY5aGpjnc_000039	francolin calling
JKbUVdMJAO8_000030	tapping guitar
jRImoxsY_uo_000030	mouse squeaking
9aR-uBVtrVA_000010	lions roaring
5NQBuAOle3E_000008	baltimore oriole calling
KhjtXdPpEHM_000099	dog baying
jejadhR_m9w_000030	playing hammond organ
VfNh9LIuYH0_000022	magpie calling
LCFNAzdifzU_000003	people gargling
M0FSrDPm6IE_000013	playing guiro
g-ghr5fAVpE_000030	playing didgeridoo
Qsd19T8rN_8_000190	pigeon cooing
XYLDjkXAuec_000380	fire truck siren
_aggk5tA7hM_000047	playing glockenspiel
dFKYXLU3hWg_000098	police car siren
9ofZp-R3BlY_000021	squishing water
Q5o7RYwXkvI_000070	woodpecker pecking tree
25PvbXDbZO8_000035	otter growling
83XmpVJP-YY_000001	dog whimpering
3LxtO_vMokk_000010	car horn honking
0HXYdGGKV2k_000030	playing banjo
RTLGAJZ8WzM_000219	airplane
CU72qSlceqM_000030	chicken crowing
x9gE-IPfg3M_000080	fireworks banging
U7WkuGO-lps_000020	toilet flushing
9MT7lQN7fN0_000085	tractor digging
M1P1xla8rg0_000000	playing tambourine
ycYXVLz9v3Y_000000	playing bugle
UAhzckt0y3U_000030	dog barking
KcWPqFhrna0_000030	baby laughter
B5u3PG7PWDE_000030	toilet flushing
0yxJzCQW5zI_000030	people whispering
D05-MrPXqjw_000030	fire truck siren
ID9p52w2ah4_000079	playing erhu
LHVhSXvr6Ds_000028	squishing water
flLjMZMydXc_000030	playing banjo
7-z44NWB-84_000107	gibbon howling
gT1HfA-JhYc_000129	playing erhu
5KeG0Q_mzgg_000300	playing electronic organ
fJNauQt9Di0_000150	playing violin
it0U4Vscl5o_000208	person chewing
ye0GZg0oR_I_000045	yodelling
DexDu4FDEWM_000031	driving snowmobile
6psjy93yoTA_000030	cat caterwauling
xkm6iX4LUcQ_000182	hedge trimmer running
R1RGIgC-xKw_000030	playing banjo
KjGMB5wI-YE_000000	ocean burbling
GOZBp_5NGtk_000016	playing bugle
M9r2bFnSN1w_000433	forging swords
jwZHGy2SI88_000215	driving snowmobile
wmQyktOSKv4_000030	people whispering
Up72EgZT_B0_000049	bathroom ventilation fan running
ecrdsx4xuiY_000001	cow lowing
JhU9GLQkSHs_000083	chicken clucking
tQi00qSZC60_000031	baltimore oriole calling
pmTVoCl7GB8_000002	people humming
4i9DgH80kDg_000030	playing banjo
WFV3FUlTzas_000061	missile launch
-z3AAq0FK-0_000001	snake rattling
hNL5kuYOnok_000119	engine idling
VpCCJy5atYU_000144	ice cream truck
TstsLM4IUV8_000128	playing violin
wnpgfk58Ws8_000039	bathroom ventilation fan running
l70yarlcd-I_000029	fire truck siren
-86gl1hp1Aw_000105	parrot talking
ZlcjYfd0rYM_000012	playing bass drum
gBHlKMGENc0_000551	people slurping
a1THgU6-Wj0_000440	tractor digging
bmKtI808DsU_000009	lion growling
lxFXp7wgzrs_000087	playing djembe
kiA86HI-GLU_000140	playing zither
90q-9qr7-Qg_000075	chipmunk chirping
gEvCUcZ6w88_000030	woman speaking
BFEeNJkKx6g_000030	dog howling
FK1DCWrW02s_000030	people whistling
XG1fNGITN08_000400	playing theremin
LpaMZAVe9Cg_000116	sharpening knife
amniAzV2-jM_000030	people burping
Rtg1SUrxOPY_000130	people coughing
53KoRxxr1jc_000030	goat bleating
N2CdQ4bWCkE_000022	electric razor shaving
7XQN9XDnRm4_000080	playing theremin
UeRUivHxW3c_000020	closing drawer
te8Yhl8mOyY_000040	baby laughing
f6wrXzvByrg_000030	playing banjo
WgXR9P0vl30_000011	penguins braying
y7mhiv2Ltc4_000070	train wheels squealing
EtcoN3RhRZg_000127	playing guiro
8a0Ctyt3Fpo_000270	railroad car
uSRcSa1-d5o_000098	parrot talking
OWJ_fMJFjWQ_000358	car engine idling
TPeA5xENWIM_000065	hawk calling
O7-ggV4SQRs_000030	helicopter
1p3NSKpuJDs_000144	child singing
3sz7nQTcwcE_000009	dog growling
K2pP4vbDrBw_000108	playing congas
uPUk0gCy-OA_000084	children shouting
Iy47-2ecO1g_000250	playing congas
IisvMeU0iKQ_000180	helicopter
kOheqjodDmw_000050	people coughing
eIkUuCRE_0U_000030	reversing beeps
MyjxrBI9k4o_000080	playing electric guitar
XVqQKMMGoUs_000061	baltimore oriole calling
LN92tji7ADA_000002	closing car electric windows
6_WjTR_-4hQ_000030	playing french horn
55l9j-CggDQ_000030	cat meowing
1z19uJK6SB0_000076	playing djembe
RliBuXFTL-o_000036	electric grinder
DcMUa81JfBE_000032	dog baying
b6867WvTgOk_000080	driving motorcycle
n3t92d8Xgp8_000020	typing on typewriter
KTHsyIQI2L0_000200	elephant trumpeting
xV7nHX2RLjQ_000153	air horn
IZtiMmPN0Xc_000000	playing harp
muuSxbHjipw_000112	alarm clock ringing
GhEPMDQZ174_000030	playing harpsichord
zey5f-NjbtE_000201	people giggling
_8HcEdMMbzQ_000130	people burping
X91RLYNmC70_000088	cat caterwauling
QpFdUoMjf3w_000035	yodelling
_OocUoF31oE_000059	playing tambourine
gkIENhK7fxg_000020	cowbell
gh4oE_5g4YY_000439	people slurping
gxVhAVNjSU0_000030	driving buses
lYOw8di2k4I_000030	hair dryer drying
7fRaV39Y-2o_000050	waterfall
AFACjpDiMSQ_000062	chipmunk chirping
cUzDGcBVrlE_000030	playing hammond organ
cEjYmO5-dLk_000010	playing cello
15Mw2jyyHk0_000030	playing acoustic guitar
lpoMqe5RO_A_000002	cat growling
ljQ1uYYhtxM_000027	telephone bell ringing
6mbQDmij4oQ_000010	playing washboard
nlDpRreRKO4_000030	fireworks banging
hs4z6xnkvbQ_000030	people sniggering
pSzTPGlNa5U_000030	playing theremin
Hc_UM8l_sTg_000030	playing steel guitar
Ta5bgIdRUjE_000048	chipmunk chirping
E9Xbw70cul8_000037	electric blender running
bXTlmnjGx0Y_000049	alligators hissing
tSX2jYLgPng_000030	dog barking
NdqYvzceNo0_000001	playing shofar
0W_wPc-zV3I_000101	hedge trimmer running
Y9pGt8ax3PA_000010	sharpening knife
KLWutuuzmco_000012	pheasant crowing
F9Z4BYM8ttI_000395	lathe spinning
gMBz6lX9HNQ_000202	electric shaver
PeWX2XHqnTw_000043	playing double bass
nsNtEAfJfd0_000055	playing castanets
GMKY1SWCmIQ_000055	electric blender running
BjiPjoHIpM0_000005	playing drum kit
dmOYEzKEWew_000158	train wheels squealing
Vj13osgy2M0_000020	playing accordion
l5l0Awx8eeQ_000023	parrot talking
_Zh3mvd4Ci8_000050	alarm clock ringing
b4glNhNvMYU_000340	playing flute
MQ6ckvo-f2k_000050	lighting firecrackers
LU1CGfgJXfM_000080	cowbell
g5FVJveyyVM_000030	lions roaring
8nVK-2QYw9o_000100	child speech
ortMPr9w06U_000021	donkey braying
0Iy18mslB4A_000170	playing flute
6vFwzk19b4A_000010	chimpanzee pant-hooting
c3S3FoxyI1c_000040	yodelling
no6AAqgGIv8_000150	bird wings flapping
9QjGgc1UkkU_000044	playing congas
WlO51U31vYs_000014	disc scratching
MrHp70quN94_000030	speedboat acceleration
Ayr3X0IMj04_000000	driving buses
SQkoFk_gnE8_000005	air horn
VimrLKGBCNE_000019	lions growling
DeiK0fdPv8Y_000008	people booing
QJDLZ53UsLk_000320	car passing by
ZGYQX-172io_000011	dog barking
YzCK7OtGzqs_000010	baby crying
2HZcxlRs-hg_000030	reversing beeps
BeHNQZRpizU_000098	missile launch
XBMeUqtyXpM_000030	singing choir
QFnwnAHcttY_000030	toilet flushing
d1VB1vA-UsI_000220	playing didgeridoo
e5aCQbqUY9I_000000	donkey braying
ZXbnWlzc0ro_000540	lawn mowing
ji4meumtHT4_000030	cat hissing
x1BSrucmESI_000039	snake rattling
xZjbiCtvuNU_000896	ventilation fan running
B5XbkI3zj3U_000059	coyote howling
LVYHbuggoj8_000050	missile launch
g-FzdV9ZTJQ_000018	cat hissing
kHNWRR0hJ08_000022	chainsawing trees
W_-t9sBGOg4_000072	playing double bass
UBg665RgDeQ_000018	people belly laughing
ZXDg02kHzPA_000149	playing glockenspiel
v44s14ocMV4_000033	playing oboe
MHykFW1zgoA_000121	lathe spinning
eskqejEOXyU_000102	train wheels squealing
E6tdua70y5E_000316	people slurping
12T-9dLEbY8_000020	bird squawking
OGyMalgBFxY_000001	lions growling
ktso7GeckG8_000130	sheep bleating
XA6RBioito4_000067	coyote howling
XHukxF8iWE0_000400	waterfall
kLNtUnSm7lc_000060	subway
yGeSIM_8BHY_000037	car engine starting
XTFD-XHCo2Q_000000	barn swallow calling
9s26XGoKYG0_000250	playing harpsichord
dmOYEzKEWew_000085	train wheels squealing
QBj5dyzsJkY_000007	cricket chirping
NAiOfUtiXeM_000030	railroad car rolling
okS_ICEUKE8_000002	playing bassoon
g3kkGbxwSLQ_000030	typing on computer keyboard
LkJeC5nr8Is_000022	goat bleating
MQtUV_cFcm8_000020	typing on computer keyboard
fn41SZiLTUQ_000083	car window opening
ZwU142gcENM_000110	dog baying
IBq1BKfKfIk_000256	snake hissing
zsZr_xJ7ECQ_000029	baby laughing
tsKGLd-n3HI_000025	nose blowing
2VptepDtAZ4_000071	pheasant crowing
XcyHfR180hA_000008	playing congas
NGvamh45l6k_000039	otter growling
lSr8MKcWTdo_000130	cap gun shooting
HqHNS2jKgu8_000115	cat hissing
61AWnBVuJL0_000040	people sobbing
IT7iv85SaUQ_000086	civil defense siren
YqvKDLbboxE_000027	parrot talking
ObV0Fz5rJHQ_000008	cuckoo bird calling
0n-Z2AQCRnU_000385	eating noodles
BioGVnRl7OE_000127	barn swallow calling
5bSfEeWEtUg_000028	beat boxing
NXCTvtrCPXs_000177	chipmunk chirping
3oGWyWYbFyk_000006	elk bugling
3h1-zP8M-yU_000020	playing shofar
2Ssh4YWMroo_000030	cat caterwauling
gg_wdPHtU7Y_000001	hair dryer
